carID,name,model,year,city,km,condition,color,price
1668,پیکان,صندوق دار,1366,تهران,100000,کامل رنگ,سفید صدفی,20000000
1669,چانگان,CS 35 مونتاژ,1397,اصفهان,65000,بدون رنگ,سفید,390000000
1670,پراید,131 SE,1392,تهران,133000,بدون رنگ,سفید صدفی,81000000
1671,پراید,صندوق دار ساده,1381,اصفهان,178000,چند لکه رنگ,سرمه ای,34000000
1672,سمند,EL دوگانه سوز,1383,کاشان,440000,چند لکه رنگ,مشکی,55000000
1673,پژو,207 اتوماتیک پانوراما,1400,همدان,0,بدون رنگ,سفید,395000000
1674,پژو,206 تیپ 2,1384,شیراز,988000,دور رنگ,نقره ای,82000000
1675,سمند,LX ساده,1398,شیراز,0,بدون رنگ,سفید,193500000
1676,جک,S5 اتوماتیک,1396,تهران,15000,بدون رنگ,سفید,550000000
1677,ام,وی ام 315 اسپرت اکسلنت,1396,تهران,45000,بدون رنگ,مشکی,195000000
1678,پژو,207 اتوماتیک,1397,کاشان,50000,دو لکه رنگ,سفید,290000000
1679,مزدا,وانت دو کابین دوگانه سوز,1396,دوگنبدان,110000,بدون رنگ,سفید,210000000
1680,دوو,ماتیز,1381,نوشهر,192000,دور رنگ,بژ,48000000
1681,پژو,405 GLX دوگانه سوز,1390,تهران,180000,بدون رنگ,زرد,85000000
1682,نیسان,وانت,1383,تهران,150000,بدون رنگ,آبی,110000000
1683,پژو,پارس LX,1380,شهریار,390000,کامل رنگ,یشمی,52000000
1684,پیکان,صندوق دار,1380,کرج,200000,دور رنگ,سفید,30000000
1685,پراید,141 ساده,1385,قائم‌شهر,320000,یک لکه رنگ,نقره ای,40000000
1686,پراید,131 دوگانه سوز,1393,شاهرود,140000,بدون رنگ,سفید,88500000
1687,هیوندای,ورنا دنده ای,1386,تهران,116000,دو لکه رنگ,سفید,171000000
1688,بنز,E220,1973,تهران,200000,دور رنگ,سفید,200000000
1689,پژو,206 SD V8,1398,اصفهان,0,بدون رنگ,سفید,259000000
1690,جک,S5 دنده ای,1394,تهران,55000,بدون رنگ,سفید,430000000
1691,شاهین,G,1400,بجنورد,0,بدون رنگ,سفید,300000000
1692,پژو,پارس ELX,1400,اصفهان,0,بدون رنگ,سفید,275000000
1693,پراید,صندوق دار ساده,1384,رباط کریم,434000,دور رنگ,مشکی,38000000
1694,دنا,ساده,1399,نجف‌آباد,15000,بدون رنگ,سفید,290000000
1695,کوییک,دنده ای R,1398,تهران,8000,بدون رنگ,مشکی,146500000
1696,سمند,LX ساده,1393,تهران,95000,بدون رنگ,سفید,136000000
1697,پراید,131 SE,1397,تهران,160000,دو لکه رنگ,سفید,950000000
1698,کوییک,دنده ای ساده,1400,کرمانشاه,0,بدون رنگ,سفید,5000000
1699,پژو,پارس ساده,1400,تهران,0,بدون رنگ,مشکی,232000000
1700,پژو,405 GLX بنزینی,1396,نوشهر,85000,چند لکه رنگ,نوک مدادی,140000000
1701,پیکان,استیشن,1383,مرودشت,420000,یک لکه رنگ,سفید,36000000
1702,سیتروئن,زانتیا 2000,1386,ساری,250000,دو لکه رنگ,سفید,150000000
1703,جک,S3,1400,تهران,0,بدون رنگ,مشکی,485000000
1704,سمند,X7,1383,تهران,260000,دور رنگ,نوک مدادی,72000000
1705,پژو,405 GLX بنزینی,1391,تهران,227000,بدون رنگ,نقره ای,102000000
1706,رنو,کولئوس,2017,بندر‌عباس,150000,بدون رنگ,مشکی,1420000000
1707,پراید,132 ساده,1381,تهران,256000,بدون رنگ,سفید صدفی,40000000
1708,ام,وی ام 315,1393,تهران,100000,بدون رنگ,سفید صدفی,150000000
1709,پراید,صندوق دار ساده,1389,تهران,127000,دور رنگ,سفید,51000000
1710,رنو,کولئوس,2017,بندر‌عباس,150000,بدون رنگ,مشکی,1420000000
1711,رنو,تندر 90 E2,1396,خمینی‌شهر,121000,صافکاری بدون رنگ,سفید,228000000
1712,پراید,111 SE,1397,شهر ری,70000,بدون رنگ,سفید,110000000
1713,پژو,405 GLX دوگانه سوز,1388,تهران,500000,چند لکه رنگ,سبز,85000000
1714,رنو,فلوئنس E4,2016,تهران,112000,یک لکه رنگ,مشکی,570000000
1715,پراید,صندوق دار ساده,1386,تهران,489000,صافکاری بدون رنگ,سفید,57000000
1716,پژو,207 دنده ای,1399,تهران,0,بدون رنگ,سفید,300000000
1717,برلیانس,H330 1.65 اتوماتیک,1396,تهران,96000,بدون رنگ,سفید,320000000
1718,چانگان,ایدو,2015,اصفهان,145000,بدون رنگ,سفید صدفی,400000000
1719,جک,S5 اتوماتیک,1397,تهران,0,بدون رنگ,سفید,610000000
1720,پراید,132 SE,1397,شیراز,156000,دو لکه رنگ,سفید,98000000
1721,پراید,هاچ بک ساده,1377,مرند,134000,دور رنگ,سفید,28000000
1722,شاهین,G,1400,خرم‌آباد,0,بدون رنگ,سفید,110000000
1723,پراید,111 SE,1390,رباط کریم,230000,صافکاری بدون رنگ,سفید,82000000
1724,پراید,131 SX,1393,رباط کریم,155000,بدون رنگ,سفید,82000000
1725,پژو,206 تیپ 2,1382,تهران,163000,صافکاری بدون رنگ,نقره ای,80000000
1726,سمند,LX EF7 بنزینی,1393,رباط کریم,134000,یک لکه رنگ,سفید,135000000
1727,پراید,141 EX,1385,تبریز,270000,دو لکه رنگ,نقره ای,48000000
1728,ام,وی ام 530,1390,تهران,160000,یک لکه رنگ,مشکی,120000000
1729,دانگ,فنگ H30 Cross,1397,تهران,36000,بدون رنگ,سفید,269000000
1730,کیا,سورنتو,2013,تهران,130000,بدون رنگ,مشکی,1238000000
1731,مزدا,وانت دو کابین بنزینی,1387,تهران,262000,چند لکه رنگ,نقره ای,150000000
1732,دوو,سیلو,1379,تهران,360000,یک لکه رنگ,بژ,63000000
1733,پژو,پارس LX,1400,تهران,0,بدون رنگ,سفید,270000000
1734,مزدا,323 تیپ 3,1383,مرودشت,250000,چند لکه رنگ,نقره ای,170000000
1735,برلیانس,H320 1.65 اتوماتیک,1399,تهران,0,بدون رنگ,سفید,400000000
1736,بایک,سابرینا وارداتی,2015,تهران,25000,بدون رنگ,نوک مدادی,250000000
1737,پژو,405 GLX بنزینی,1398,بومهن,48000,بدون رنگ,طوسی,170000000
1738,پراید,صندوق دار ساده,1386,شهر ری,50000,چند لکه رنگ,سفید,40000000
1739,پژو,405 GLX بنزینی,1397,کرمانشاه,47000,کامل رنگ,سفید,145000000
1740,پراید,141 دوگانه سوز,1385,شیراز,280000,چند لکه رنگ,بژ,47000000
1741,کوییک,دنده ای ساده,1398,رباط کریم,35000,بدون رنگ,سفید,140000000
1742,چری,تیگو 5 IE,1397,اصفهان,28000,بدون رنگ,سفید,523000000
1743,پراید,131 SE,1398,شهر ری,22000,بدون رنگ,سفید,112000000
1744,پراید,141 EX,1390,اصفهان,170000,چند لکه رنگ,نوک مدادی,55000000
1745,پژو,206 تیپ 5,1396,شیراز,120000,بدون رنگ,سفید,205000000
1746,پراید,132 ساده,1387,تبریز,251000,دور رنگ,نوک مدادی,67000000
1747,پیکان,وانت,1390,شهر ری,26000,دو لکه رنگ,سفید صدفی,70000000
1748,رنو,فلوئنس E4,2016,تبریز,85000,یک لکه رنگ,سفید صدفی,600000000
1749,ساینا,EX,1400,تهران,0,بدون رنگ,سفید,150000000
1750,پروتون,جن تو دنده ای,2007,تهران,385000,چند لکه رنگ,سفید,150000000
1751,پراید,111 SE,1394,تهران,131000,یک لکه رنگ,سفید,93000000
1752,پروتون,جن تو دنده ای,2007,گرگان,385000,چند لکه رنگ,سفید,150000000
1753,پژو,206 تیپ 2,1386,تهران,205000,چند لکه رنگ,نقره ای,92000000
1754,ام,وی ام 315 اسپرت اکسلنت,1394,تبریز,115000,بدون رنگ,سفید,173000000
1755,ساینا,EX,1400,خرم‌آباد,0,بدون رنگ,سفید,148000000
1756,رانا,LX,1395,تهران,160000,چند لکه رنگ,سفید,130000000
1757,پژو,206 SD V8,1390,اصفهان,230000,دور رنگ,سفید,133000000
1758,پیکان,وانت,1390,شهر ری,26000,دو لکه رنگ,سفید صدفی,70000000
1759,پراید,صندوق دار ساده,1385,نوشهر,300000,دور رنگ,مشکی,50000000
1760,پژو,206 SD V8,1395,شهریار,90000,بدون رنگ,سفید,188000000
1761,دانگ,فنگ H30 Cross,1397,تهران,58000,یک لکه رنگ,سفید,268000000
1762,نیسان,پاترول چهار در 6 سیلندر,1366,تهران,620000,دور رنگ,خاکی,158000000
1763,نیسان,ماکسیما وارداتی,2002,تهران,200000,چند لکه رنگ,نقره ای,300000000
1764,پژو,206 تیپ 2,1400,شیراز,0,بدون رنگ,سفید,224000000
1765,پیکان,صندوق دار,1383,جهرم,270000,دو لکه رنگ,سفید,35000000
1766,هیوندای,سانتافه (ix45),2014,تهران,82000,بدون رنگ,سفید,880000000
1767,برلیانس,H220 دنده ای,1397,فسا,52000,بدون رنگ,سفید,185000000
1768,پراید,صندوق دار ساده,1387,کرج,200000,بدون رنگ,مشکی,52000000
1769,هیوندای,وراکروز (ix55),2011,تهران,30000,بدون رنگ,مشکی,1800000000
1770,سوزوکی,گرند ویتارا مونتاژ 2400 اتوماتیک,1397,تهران,24000,بدون رنگ,نوک مدادی,970000000
1771,پیکان,استیشن,1380,تهران,444000,بدون رنگ,سفید صدفی,25000000
1772,دنا,پلاس ساده,1400,تهران,0,بدون رنگ,سفید,340000000
1773,پژو,206 تیپ 2,1388,اصفهان,50000,کامل رنگ,نوک مدادی,70000000
1774,رنو,P.K,1385,شیراز,111000,چند لکه رنگ,نوک مدادی,41000000
1775,نیسان,پاترول چهار در 6 سیلندر,1365,تبریز,330000,چند لکه رنگ,یشمی,85000000
1776,ولوو,XC90 اینسکریپشن,2017,تهران,150000,دو لکه رنگ,سفید صدفی,3650000000
